usage_id,booking_id,service_id,quantity,total_cost
3096,2113,4,3,450.0
3097,2113,3,1,500.0
3098,2114,2,5,1000.0
3099,2114,3,3,1500.0
3100,2115,3,5,2500.0
3101,2115,4,4,600.0
3102,2115,1,2,200.0
3103,2116,2,5,1000.0
3104,2118,3,1,500.0
3105,2120,4,3,450.0
3106,2120,2,5,1000.0
3107,2120,1,3,300.0
3108,2121,4,2,300.0
3109,2121,3,2,1000.0
3110,2121,2,1,200.0
3111,2122,3,3,1500.0
3112,2122,4,1,150.0
3113,2124,4,2,300.0
3114,2124,3,5,2500.0
3115,2124,2,2,400.0
3116,2125,1,4,400.0
3117,2126,2,5,1000.0
3118,2127,4,2,300.0
3119,2129,4,5,750.0
3120,2129,2,1,200.0
3121,2129,3,5,2500.0
3122,2130,3,4,2000.0
3123,2130,1,3,300.0
3124,2131,4,5,750.0
3125,2131,3,2,1000.0
3126,2131,1,5,500.0
3127,2132,1,4,400.0
3128,2132,3,1,500.0
3129,2132,4,5,750.0
3130,2133,1,2,200.0
3131,2133,4,4,600.0
3132,2134,1,1,100.0
3133,2134,3,3,1500.0
3134,2135,3,2,1000.0
3135,2138,3,1,500.0
3136,2138,4,5,750.0
3137,2138,1,2,200.0
3138,2139,2,3,600.0
3139,2139,3,2,1000.0
3140,2140,3,4,2000.0
3141,2141,3,1,500.0
3142,2141,4,4,600.0
3143,2142,4,2,300.0
3144,2142,2,2,400.0
3145,2142,3,5,2500.0
3146,2144,4,4,600.0
3147,2144,2,2,400.0
3148,2144,1,4,400.0
3149,2145,2,1,200.0
3150,2145,3,4,2000.0
3151,2145,1,2,200.0
3152,2146,2,1,200.0
3153,2147,4,2,300.0
3154,2147,2,1,200.0
3155,2147,3,1,500.0
3156,2149,4,3,450.0
3157,2149,1,2,200.0
3158,2149,2,3,600.0
3159,2150,4,1,150.0
3160,2150,1,5,500.0
3161,2150,3,4,2000.0
3162,2151,2,1,200.0
3163,2151,4,3,450.0
3164,2152,4,5,750.0
3165,2152,3,5,2500.0
3166,2152,2,4,800.0
3167,2153,4,1,150.0
3168,2153,3,5,2500.0
3169,2153,1,2,200.0
3170,2154,3,2,1000.0
3171,2154,1,1,100.0
3172,2155,2,3,600.0
3173,2155,4,5,750.0
3174,2156,1,4,400.0
3175,2158,1,2,200.0
3176,2160,1,4,400.0
3177,2160,4,5,750.0
3178,2161,1,4,400.0
3179,2162,3,2,1000.0
3180,2162,4,3,450.0
3181,2162,1,4,400.0
3182,2164,1,3,300.0
3183,2164,2,3,600.0
3184,2165,4,5,750.0
3185,2165,1,2,200.0
3186,2166,4,1,150.0
3187,2166,3,3,1500.0
3188,2166,1,2,200.0
3189,2171,2,3,600.0
3190,2172,2,2,400.0
3191,2172,1,2,200.0
3192,2175,2,4,800.0
3193,2175,1,1,100.0
3194,2176,1,1,100.0
3195,2177,3,3,1500.0
3196,2178,4,5,750.0
3197,2179,2,1,200.0
3198,2179,1,4,400.0
3199,2180,1,2,200.0
3200,2180,2,5,1000.0
3201,2180,4,5,750.0
3202,2181,1,1,100.0
3203,2181,2,4,800.0
3204,2182,4,4,600.0
3205,2182,2,2,400.0
3206,2183,3,5,2500.0
3207,2183,4,5,750.0
3208,2184,3,5,2500.0
3209,2184,1,4,400.0
3210,2184,4,3,450.0
3211,2186,2,4,800.0
3212,2186,4,1,150.0
3213,2187,1,3,300.0
3214,2187,4,4,600.0
3215,2188,4,2,300.0
3216,2188,1,3,300.0
3217,2188,3,1,500.0
3218,2189,2,1,200.0
3219,2190,2,2,400.0
3220,2191,4,2,300.0
3221,2191,2,4,800.0
3222,2191,3,1,500.0
3223,2192,3,2,1000.0
3224,2193,3,1,500.0
3225,2193,4,2,300.0
3226,2197,4,4,600.0
3227,2197,2,5,1000.0
3228,2198,1,3,300.0
3229,2198,2,3,600.0
3230,2199,1,1,100.0
3231,2199,3,2,1000.0
3232,2200,3,2,1000.0
3233,2202,3,3,1500.0
3234,2203,2,5,1000.0
3235,2203,1,3,300.0
3236,2203,3,2,1000.0
3237,2204,1,1,100.0
3238,2204,3,3,1500.0
3239,2204,2,5,1000.0
3240,2205,4,2,300.0
3241,2205,1,3,300.0
3242,2206,3,2,1000.0
3243,2207,3,1,500.0
3244,2207,4,3,450.0
3245,2207,2,5,1000.0
3246,2208,1,5,500.0
3247,2208,2,2,400.0
3248,2209,2,2,400.0
3249,2209,4,4,600.0
3250,2209,3,4,2000.0
3251,2210,1,4,400.0
3252,2210,4,1,150.0
3253,2211,2,5,1000.0
3254,2212,3,1,500.0
3255,2212,1,3,300.0
3256,2213,4,5,750.0
3257,2213,1,3,300.0
3258,2213,2,4,800.0
3259,2214,1,5,500.0
3260,2214,3,3,1500.0
3261,2214,4,5,750.0
3262,2215,1,2,200.0
3263,2215,2,4,800.0
3264,2216,2,1,200.0
3265,2216,3,1,500.0
3266,2217,2,2,400.0
3267,2217,3,4,2000.0
3268,2218,1,2,200.0
3269,2218,4,2,300.0
3270,2219,1,2,200.0
3271,2219,4,3,450.0
3272,2219,3,1,500.0
3273,2220,1,2,200.0
3274,2220,2,3,600.0
3275,2220,3,5,2500.0
3276,2221,3,3,1500.0
3277,2222,4,5,750.0
3278,2223,3,4,2000.0
3279,2223,2,5,1000.0
3280,2223,1,4,400.0
3281,2224,2,1,200.0
3282,2225,1,2,200.0
3283,2225,2,2,400.0
3284,2225,4,5,750.0
3285,2226,4,1,150.0
3286,2227,4,1,150.0
3287,2227,1,1,100.0
3288,2227,2,1,200.0
3289,2228,3,4,2000.0
3290,2229,2,3,600.0
3291,2229,4,3,450.0
3292,2229,3,5,2500.0
3293,2231,1,5,500.0
3294,2231,4,3,450.0
3295,2232,4,3,450.0
3296,2232,3,2,1000.0
3297,2233,1,4,400.0
3298,2233,4,1,150.0
3299,2234,3,2,1000.0
3300,2234,2,3,600.0
3301,2235,3,2,1000.0
3302,2235,4,3,450.0
3303,2236,3,3,1500.0
3304,2236,4,2,300.0
3305,2237,2,4,800.0
3306,2237,3,3,1500.0
3307,2238,2,2,400.0
3308,2238,4,4,600.0
3309,2239,2,5,1000.0
3310,2240,3,2,1000.0
3311,2240,1,4,400.0
3312,2241,2,2,400.0
3313,2241,1,5,500.0
3314,2243,4,3,450.0
3315,2244,2,4,800.0
3316,2244,1,4,400.0
3317,2244,3,3,1500.0
3318,2246,3,4,2000.0
3319,2247,2,5,1000.0
3320,2247,1,3,300.0
3321,2247,4,4,600.0
3322,2249,3,4,2000.0
3323,2249,4,4,600.0
3324,2249,1,1,100.0
3325,2250,3,5,2500.0
3326,2250,2,4,800.0
3327,2250,4,2,300.0
3328,2251,4,2,300.0
3329,2251,2,1,200.0
3330,2251,1,3,300.0
3331,2252,2,2,400.0
3332,2254,2,2,400.0
3333,2256,2,4,800.0
3334,2257,3,5,2500.0
3335,2257,2,3,600.0
3336,2258,4,5,750.0
3337,2260,1,4,400.0
3338,2262,3,3,1500.0
3339,2263,3,5,2500.0
3340,2263,4,4,600.0
3341,2263,1,1,100.0
3342,2264,3,1,500.0
3343,2264,2,3,600.0
3344,2265,2,1,200.0
3345,2265,4,1,150.0
3346,2267,3,5,2500.0
3347,2268,3,2,1000.0
3348,2269,1,5,500.0
3349,2270,1,2,200.0
3350,2270,4,2,300.0
3351,2270,3,3,1500.0
3352,2272,1,3,300.0
3353,2273,4,5,750.0
3354,2273,3,2,1000.0
3355,2274,2,2,400.0
3356,2274,4,5,750.0
3357,2276,1,2,200.0
3358,2276,2,3,600.0
3359,2277,2,5,1000.0
3360,2277,3,5,2500.0
3361,2279,2,2,400.0
3362,2280,4,2,300.0
3363,2281,4,1,150.0
3364,2282,4,3,450.0
3365,2282,3,2,1000.0
3366,2282,2,1,200.0
3367,2283,3,3,1500.0
3368,2283,2,2,400.0
3369,2284,2,4,800.0
3370,2284,3,3,1500.0
3371,2285,3,2,1000.0
3372,2285,1,2,200.0
3373,2286,3,2,1000.0
3374,2286,1,4,400.0
3375,2288,1,2,200.0
3376,2289,3,2,1000.0
3377,2290,2,3,600.0
3378,2290,1,1,100.0
3379,2291,2,2,400.0
3380,2291,1,1,100.0
3381,2291,4,1,150.0
3382,2292,2,5,1000.0
3383,2293,1,1,100.0
3384,2293,3,2,1000.0
3385,2294,2,5,1000.0
3386,2294,4,1,150.0
3387,2294,1,1,100.0
3388,2295,4,3,450.0
3389,2295,2,4,800.0
3390,2295,1,2,200.0
3391,2296,4,2,300.0
3392,2298,4,2,300.0
3393,2298,3,1,500.0
3394,2298,2,3,600.0
3395,2299,3,4,2000.0
3396,2300,4,5,750.0
3397,2300,2,3,600.0
3398,2300,3,5,2500.0
3399,2301,4,5,750.0
3400,2302,1,5,500.0
3401,2303,2,5,1000.0
3402,2303,1,4,400.0
3403,2303,3,1,500.0
3404,2304,2,4,800.0
3405,2304,1,3,300.0
3406,2304,4,5,750.0
3407,2305,2,5,1000.0
3408,2307,1,1,100.0
3409,2308,1,3,300.0
3410,2308,2,5,1000.0
3411,2310,3,4,2000.0
3412,2310,4,1,150.0
3413,2310,1,3,300.0
3414,2311,2,5,1000.0
3415,2312,3,1,500.0
3416,2312,4,1,150.0
3417,2314,2,4,800.0
3418,2314,3,5,2500.0
3419,2316,2,4,800.0
3420,2316,3,4,2000.0
3421,2317,3,4,2000.0
3422,2317,2,4,800.0
3423,2319,3,1,500.0
3424,2319,2,4,800.0
3425,2320,4,5,750.0
3426,2320,2,1,200.0
3427,2322,2,4,800.0
3428,2322,3,3,1500.0
3429,2323,2,4,800.0
3430,2323,3,4,2000.0
3431,2325,4,2,300.0
3432,2326,2,1,200.0
3433,2326,3,4,2000.0
3434,2327,1,5,500.0
3435,2328,3,5,2500.0
3436,2328,1,1,100.0
3437,2329,1,3,300.0
3438,2329,2,3,600.0
3439,2331,4,2,300.0
3440,2332,1,3,300.0
3441,2332,2,3,600.0
3442,2334,2,4,800.0
3443,2335,3,5,2500.0
3444,2335,4,2,300.0
3445,2337,1,2,200.0
3446,2338,4,4,600.0
3447,2340,1,4,400.0
3448,2340,3,4,2000.0
3449,2340,2,4,800.0
3450,2341,3,1,500.0
3451,2341,4,1,150.0
3452,2342,3,1,500.0
3453,2342,1,2,200.0
3454,2343,1,3,300.0
3455,2343,2,5,1000.0
3456,2343,4,5,750.0
3457,2344,1,4,400.0
3458,2345,3,2,1000.0
3459,2345,1,3,300.0
3460,2346,1,1,100.0
3461,2346,3,1,500.0
3462,2347,1,1,100.0
3463,2350,1,4,400.0
3464,2350,2,1,200.0
3465,2351,3,5,2500.0
3466,2351,2,2,400.0
3467,2352,4,2,300.0
3468,2352,1,3,300.0
3469,2352,2,3,600.0
3470,2353,4,3,450.0
3471,2353,2,5,1000.0
3472,2355,1,5,500.0
3473,2355,4,2,300.0
3474,2356,2,4,800.0
3475,2356,1,2,200.0
3476,2357,1,2,200.0
3477,2357,3,4,2000.0
3478,2357,4,5,750.0
3479,2358,4,5,750.0
3480,2358,2,2,400.0
3481,2358,3,4,2000.0
3482,2359,3,4,2000.0
3483,2359,4,5,750.0
3484,2360,3,2,1000.0
3485,2360,2,1,200.0
3486,2361,4,3,450.0
3487,2361,2,3,600.0
3488,2363,4,5,750.0
3489,2364,3,4,2000.0
3490,2365,3,2,1000.0
3491,2365,4,1,150.0
3492,2365,1,5,500.0
3493,2366,4,3,450.0
3494,2366,3,3,1500.0
3495,2366,2,4,800.0
3496,2367,3,5,2500.0
3497,2367,4,4,600.0
3498,2367,2,3,600.0
3499,2368,4,1,150.0
3500,2368,2,3,600.0
3501,2372,1,4,400.0
3502,2372,4,5,750.0
3503,2372,2,3,600.0
3504,2373,2,5,1000.0
3505,2373,1,3,300.0
3506,2374,4,2,300.0
3507,2374,2,2,400.0
3508,2374,1,1,100.0
3509,2375,1,4,400.0
3510,2376,1,5,500.0
3511,2376,3,4,2000.0
3512,2376,2,4,800.0
3513,2377,2,3,600.0
3514,2377,4,5,750.0
3515,2377,1,5,500.0
3516,2378,1,5,500.0
3517,2378,3,3,1500.0
3518,2378,4,5,750.0
3519,2379,2,5,1000.0
3520,2381,3,2,1000.0
3521,2382,1,3,300.0
3522,2383,1,4,400.0
3523,2383,4,5,750.0
3524,2383,2,1,200.0
3525,2385,4,2,300.0
3526,2386,1,5,500.0
3527,2386,4,1,150.0
3528,2388,1,2,200.0
3529,2388,4,2,300.0
3530,2388,2,2,400.0
3531,2389,4,1,150.0
3532,2389,2,5,1000.0
3533,2390,3,4,2000.0
3534,2391,4,5,750.0
3535,2391,2,5,1000.0
3536,2391,1,3,300.0
3537,2392,4,2,300.0
3538,2392,3,4,2000.0
3539,2392,1,5,500.0
3540,2393,1,1,100.0
3541,2393,4,5,750.0
3542,2394,3,4,2000.0
3543,2394,2,3,600.0
3544,2395,2,1,200.0
3545,2395,1,4,400.0
3546,2395,4,1,150.0
3547,2396,2,4,800.0
3548,2396,3,5,2500.0
3549,2397,1,2,200.0
3550,2397,4,4,600.0
3551,2400,4,3,450.0
3552,2401,1,5,500.0
3553,2402,2,3,600.0
3554,2403,1,4,400.0
3555,2403,3,1,500.0
3556,2403,4,4,600.0
3557,2404,3,4,2000.0
3558,2404,1,4,400.0
3559,2404,4,3,450.0
3560,2406,2,5,1000.0
3561,2407,2,5,1000.0
3562,2408,1,5,500.0
3563,2409,1,5,500.0
3564,2409,2,2,400.0
3565,2410,3,3,1500.0
3566,2411,1,1,100.0
3567,2411,2,5,1000.0
3568,2411,4,4,600.0
3569,2412,2,3,600.0
3570,2412,3,1,500.0
3571,2412,1,5,500.0
3572,2413,1,4,400.0
3573,2413,2,4,800.0
3574,2413,3,2,1000.0
3575,2414,4,1,150.0
3576,2414,3,3,1500.0
3577,2416,1,4,400.0
3578,2416,2,5,1000.0
3579,2416,3,5,2500.0
3580,2417,1,3,300.0
3581,2417,2,3,600.0
3582,2418,1,4,400.0
3583,2418,2,2,400.0
3584,2418,4,2,300.0
3585,2419,1,5,500.0
3586,2419,3,1,500.0
3587,2419,4,3,450.0
3588,2420,3,3,1500.0
3589,2420,4,3,450.0
3590,2420,2,2,400.0
3591,2421,3,1,500.0
3592,2422,1,5,500.0
3593,2423,1,5,500.0
3594,2423,2,4,800.0
3595,2424,1,5,500.0
3596,2425,1,4,400.0
3597,2428,2,1,200.0
3598,2428,3,4,2000.0
3599,2428,4,4,600.0
3600,2429,2,4,800.0
3601,2429,3,4,2000.0
3602,2429,1,5,500.0
3603,2430,4,2,300.0
3604,2430,3,1,500.0
3605,2431,4,5,750.0
3606,2431,2,3,600.0
3607,2432,3,3,1500.0
3608,2432,1,2,200.0
3609,2433,4,2,300.0
3610,2433,1,3,300.0
3611,2434,1,1,100.0
3612,2436,2,5,1000.0
3613,2437,2,5,1000.0
3614,2439,3,3,1500.0
3615,2439,4,5,750.0
3616,2440,2,5,1000.0
3617,2440,3,4,2000.0
3618,2440,4,3,450.0
3619,2441,1,2,200.0
3620,2441,4,2,300.0
3621,2441,3,3,1500.0
3622,2442,1,4,400.0
3623,2442,2,5,1000.0
3624,2443,1,2,200.0
3625,2443,3,3,1500.0
3626,2444,2,4,800.0
3627,2444,3,3,1500.0
3628,2444,1,4,400.0
3629,2446,4,1,150.0
3630,2446,1,2,200.0
3631,2447,3,1,500.0
3632,2447,2,3,600.0
3633,2447,4,4,600.0
3634,2451,4,5,750.0
3635,2451,2,1,200.0
3636,2451,3,1,500.0
3637,2452,2,4,800.0
3638,2452,1,2,200.0
3639,2453,1,4,400.0
3640,2453,2,5,1000.0
3641,2453,4,4,600.0
3642,2454,3,1,500.0
3643,2454,1,4,400.0
3644,2455,4,3,450.0
3645,2456,4,1,150.0
3646,2456,2,3,600.0
3647,2457,4,2,300.0
3648,2459,4,4,600.0
3649,2459,2,5,1000.0
3650,2459,3,4,2000.0
3651,2461,4,3,450.0
3652,2461,2,5,1000.0
3653,2462,3,5,2500.0
3654,2462,2,2,400.0
3655,2465,1,2,200.0
3656,2465,3,4,2000.0
3657,2465,2,3,600.0
3658,2467,4,1,150.0
3659,2467,3,3,1500.0
3660,2469,4,2,300.0
3661,2470,3,5,2500.0
3662,2470,1,2,200.0
3663,2470,4,1,150.0
3664,2471,3,4,2000.0
3665,2472,2,2,400.0
3666,2474,3,4,2000.0
3667,2475,2,2,400.0
3668,2475,1,1,100.0
3669,2475,3,5,2500.0
3670,2476,3,2,1000.0
3671,2477,1,4,400.0
3672,2477,4,5,750.0
3673,2477,2,4,800.0
3674,2478,3,5,2500.0
3675,2478,4,5,750.0
3676,2478,1,3,300.0
3677,2482,2,2,400.0
3678,2482,1,1,100.0
3679,2483,3,3,1500.0
3680,2485,4,5,750.0
3681,2485,2,3,600.0
3682,2485,3,5,2500.0
3683,2489,3,2,1000.0
3684,2489,1,3,300.0
3685,2490,3,5,2500.0
3686,2492,3,4,2000.0
3687,2492,1,2,200.0
3688,2493,1,4,400.0
3689,2494,2,1,200.0
3690,2495,4,5,750.0
3691,2495,1,2,200.0
3692,2497,2,3,600.0
3693,2497,1,1,100.0
3694,2497,4,4,600.0
3695,2499,2,4,800.0
3696,2499,4,1,150.0
3697,2499,3,5,2500.0
3698,2500,1,1,100.0
3699,2501,4,2,300.0
3700,2502,1,2,200.0
3701,2502,2,4,800.0
3702,2503,1,3,300.0
3703,2503,2,5,1000.0
3704,2505,4,4,600.0
3705,2506,4,5,750.0
3706,2507,2,4,800.0
3707,2507,3,2,1000.0
3708,2507,1,2,200.0
3709,2508,1,2,200.0
3710,2509,4,5,750.0
3711,2509,3,2,1000.0
3712,2509,2,1,200.0
3713,2510,1,5,500.0
3714,2510,4,4,600.0
3715,2510,3,3,1500.0
3716,2511,1,2,200.0
3717,2512,3,3,1500.0
3718,2513,4,5,750.0
3719,2513,1,5,500.0
3720,2513,3,3,1500.0
3721,2514,3,4,2000.0
3722,2514,4,1,150.0
3723,2515,2,3,600.0
3724,2515,3,3,1500.0
3725,2516,3,3,1500.0
3726,2517,2,3,600.0
3727,2517,4,5,750.0
3728,2518,4,5,750.0
3729,2519,1,5,500.0
3730,2519,3,1,500.0
3731,2520,4,4,600.0
3732,2521,4,2,300.0
3733,2521,2,1,200.0
3734,2521,1,1,100.0
3735,2522,4,1,150.0
3736,2523,1,1,100.0
3737,2523,3,1,500.0
3738,2523,2,3,600.0
3739,2524,4,2,300.0
3740,2524,3,3,1500.0
3741,2527,2,4,800.0
3742,2527,4,3,450.0
3743,2528,2,1,200.0
3744,2528,3,4,2000.0
3745,2529,1,1,100.0
3746,2529,4,5,750.0
3747,2530,2,3,600.0
3748,2530,4,2,300.0
3749,2532,3,2,1000.0
3750,2533,4,1,150.0
3751,2533,2,3,600.0
3752,2533,3,4,2000.0
3753,2534,2,1,200.0
3754,2534,1,4,400.0
3755,2535,3,2,1000.0
3756,2535,2,5,1000.0
3757,2535,4,3,450.0
3758,2536,4,1,150.0
3759,2538,2,3,600.0
3760,2538,3,4,2000.0
3761,2545,4,4,600.0
3762,2546,3,1,500.0
3763,2546,2,2,400.0
3764,2546,4,5,750.0
3765,2547,1,5,500.0
3766,2547,3,4,2000.0
3767,2548,4,1,150.0
3768,2548,3,4,2000.0
3769,2549,4,4,600.0
3770,2549,3,1,500.0
3771,2550,3,2,1000.0
3772,2550,4,1,150.0
3773,2551,4,3,450.0
3774,2552,4,5,750.0
3775,2553,4,5,750.0
3776,2553,3,4,2000.0
3777,2554,2,1,200.0
3778,2555,2,2,400.0
3779,2556,2,1,200.0
3780,2556,1,1,100.0
3781,2556,3,2,1000.0
3782,2557,4,4,600.0
3783,2559,4,5,750.0
3784,2559,1,3,300.0
3785,2560,2,3,600.0
3786,2560,4,2,300.0
3787,2560,3,1,500.0
3788,2561,4,3,450.0
3789,2561,3,4,2000.0
3790,2561,1,4,400.0
3791,2562,3,5,2500.0
3792,2562,1,2,200.0
3793,2563,4,2,300.0
3794,2563,1,3,300.0
3795,2563,3,1,500.0
3796,2564,3,4,2000.0
3797,2564,1,2,200.0
3798,2564,4,1,150.0
3799,2565,2,1,200.0
3800,2565,1,1,100.0
3801,2566,4,5,750.0
3802,2566,1,1,100.0
3803,2567,4,5,750.0
3804,2567,1,2,200.0
3805,2567,3,5,2500.0
3806,2569,2,3,600.0
3807,2569,1,2,200.0
3808,2570,1,4,400.0
3809,2571,4,2,300.0
3810,2572,4,1,150.0
3811,2572,3,5,2500.0
3812,2573,1,1,100.0
3813,2575,4,2,300.0
3814,2575,1,1,100.0
3815,2575,3,2,1000.0
3816,2576,1,4,400.0
3817,2576,3,5,2500.0
3818,2577,4,5,750.0
3819,2578,4,5,750.0
3820,2578,3,3,1500.0
3821,2580,1,5,500.0
3822,2580,3,2,1000.0
3823,2580,2,5,1000.0
3824,2581,4,5,750.0
3825,2581,1,3,300.0
3826,2582,1,5,500.0
3827,2582,2,3,600.0
3828,2582,4,2,300.0
3829,2583,2,2,400.0
3830,2583,3,2,1000.0
3831,2583,1,3,300.0
3832,2584,1,5,500.0
3833,2584,2,1,200.0
3834,2584,3,2,1000.0
3835,2586,3,5,2500.0
3836,2588,3,3,1500.0
3837,2592,4,4,600.0
3838,2592,3,2,1000.0
3839,2592,2,5,1000.0
3840,2594,3,5,2500.0
3841,2594,4,3,450.0
3842,2594,2,1,200.0
3843,2595,3,1,500.0
3844,2595,2,3,600.0
3845,2595,4,2,300.0
3846,2596,2,4,800.0
3847,2596,3,2,1000.0
3848,2597,1,4,400.0
3849,2598,1,1,100.0
3850,2598,4,5,750.0
3851,2599,4,4,600.0
3852,2599,1,3,300.0
3853,2600,3,5,2500.0
3854,2601,1,2,200.0
3855,2602,4,5,750.0
3856,2602,2,3,600.0
3857,2604,1,5,500.0
3858,2605,3,3,1500.0
3859,2605,4,3,450.0
3860,2605,2,4,800.0
3861,2606,3,4,2000.0
3862,2606,4,1,150.0
3863,2607,2,2,400.0
3864,2609,3,5,2500.0
3865,2610,2,4,800.0
3866,2610,1,1,100.0
3867,2611,3,2,1000.0
3868,2611,4,3,450.0
3869,2611,2,5,1000.0
3870,2612,2,3,600.0
3871,2612,4,2,300.0
3872,2612,1,5,500.0
3873,2614,1,5,500.0
3874,2614,4,3,450.0
3875,2615,4,4,600.0
3876,2615,2,4,800.0
3877,2615,1,2,200.0
3878,2617,4,4,600.0
3879,2617,2,5,1000.0
3880,2618,3,4,2000.0
3881,2619,3,3,1500.0
3882,2620,3,2,1000.0
3883,2621,2,1,200.0
3884,2622,3,2,1000.0
3885,2623,1,2,200.0
3886,2623,3,5,2500.0
3887,2624,3,1,500.0
3888,2626,1,5,500.0
3889,2626,3,4,2000.0
3890,2626,4,1,150.0
3891,2627,4,3,450.0
3892,2627,2,2,400.0
3893,2629,1,1,100.0
3894,2629,3,1,500.0
3895,2630,2,5,1000.0
3896,2631,1,2,200.0
3897,2631,3,4,2000.0
3898,2631,4,2,300.0
3899,2632,2,4,800.0
3900,2632,3,1,500.0
3901,2633,4,2,300.0
3902,2633,2,1,200.0
3903,2637,4,4,600.0
3904,2637,2,5,1000.0
3905,2639,3,5,2500.0
3906,2639,2,4,800.0
3907,2640,4,4,600.0
3908,2640,3,4,2000.0
3909,2640,2,2,400.0
3910,2641,1,1,100.0
3911,2641,4,3,450.0
3912,2642,3,3,1500.0
3913,2642,1,4,400.0
3914,2643,4,4,600.0
3915,2643,1,4,400.0
3916,2643,3,2,1000.0
3917,2644,1,2,200.0
3918,2645,4,5,750.0
3919,2645,2,5,1000.0
3920,2645,1,2,200.0
3921,2647,1,1,100.0
3922,2647,4,5,750.0
3923,2649,3,3,1500.0
3924,2649,2,1,200.0
3925,2649,4,1,150.0
3926,2650,4,3,450.0
3927,2650,2,3,600.0
3928,2652,4,5,750.0
3929,2652,3,4,2000.0
3930,2652,2,2,400.0
3931,2653,1,1,100.0
3932,2654,1,1,100.0
3933,2655,2,1,200.0
3934,2655,4,5,750.0
3935,2656,2,4,800.0
3936,2657,4,4,600.0
3937,2657,2,2,400.0
3938,2658,3,2,1000.0
3939,2658,1,1,100.0
3940,2658,4,4,600.0
3941,2659,3,3,1500.0
3942,2659,2,1,200.0
3943,2659,1,5,500.0
3944,2660,3,2,1000.0
3945,2661,2,3,600.0
3946,2662,2,1,200.0
3947,2663,1,5,500.0
3948,2666,2,4,800.0
3949,2666,1,5,500.0
3950,2667,4,3,450.0
3951,2667,3,2,1000.0
3952,2669,1,3,300.0
3953,2669,3,5,2500.0
3954,2672,4,5,750.0
3955,2672,3,2,1000.0
3956,2674,3,5,2500.0
3957,2675,1,3,300.0
3958,2675,2,2,400.0
3959,2675,3,3,1500.0
3960,2676,3,3,1500.0
3961,2676,1,4,400.0
3962,2677,2,2,400.0
3963,2677,1,2,200.0
3964,2677,4,5,750.0
3965,2678,4,4,600.0
3966,2678,2,5,1000.0
3967,2679,4,1,150.0
3968,2681,4,4,600.0
3969,2681,2,2,400.0
3970,2681,1,3,300.0
3971,2682,2,5,1000.0
3972,2682,4,2,300.0
3973,2682,1,4,400.0
3974,2683,4,1,150.0
3975,2683,1,2,200.0
3976,2683,2,4,800.0
3977,2684,4,2,300.0
3978,2685,2,4,800.0
3979,2686,4,2,300.0
3980,2686,3,4,2000.0
3981,2687,4,5,750.0
3982,2688,1,2,200.0
3983,2688,3,3,1500.0
3984,2688,2,4,800.0
3985,2689,2,2,400.0
3986,2689,1,1,100.0
3987,2689,3,4,2000.0
3988,2690,1,5,500.0
3989,2690,2,5,1000.0
3990,2690,4,4,600.0
3991,2691,2,2,400.0
3992,2691,3,5,2500.0
3993,2691,1,4,400.0
3994,2692,3,4,2000.0
3995,2692,1,5,500.0
3996,2693,2,3,600.0
3997,2693,1,1,100.0
3998,2693,3,1,500.0
3999,2695,4,2,300.0
4000,2696,2,4,800.0
4001,2697,2,2,400.0
4002,2697,3,2,1000.0
4003,2698,1,3,300.0
4004,2698,4,4,600.0
4005,2699,1,3,300.0
4006,2699,2,2,400.0
4007,2699,4,4,600.0
4008,2700,4,2,300.0
4009,2700,2,1,200.0
4010,2700,3,2,1000.0
4011,2702,1,4,400.0
4012,2702,4,5,750.0
4013,2702,2,4,800.0
4014,2703,4,2,300.0
4015,2704,4,3,450.0
4016,2704,3,2,1000.0
4017,2704,1,1,100.0
4018,2705,2,2,400.0
4019,2705,4,4,600.0
4020,2706,1,1,100.0
4021,2709,4,3,450.0
4022,2709,3,2,1000.0
4023,2709,1,1,100.0
4024,2710,3,3,1500.0
4025,2711,4,2,300.0
4026,2711,2,1,200.0
4027,2712,1,4,400.0
4028,2712,4,5,750.0
4029,2712,3,3,1500.0
4030,2713,3,2,1000.0
4031,2713,1,3,300.0
4032,2713,2,2,400.0
4033,2714,2,4,800.0
4034,2717,2,2,400.0
4035,2717,4,5,750.0
4036,2718,4,5,750.0
4037,2718,2,2,400.0
4038,2718,1,4,400.0
4039,2719,4,2,300.0
4040,2719,3,4,2000.0
4041,2720,2,3,600.0
4042,2720,4,1,150.0
4043,2720,1,2,200.0
4044,2721,1,4,400.0
4045,2721,4,1,150.0
4046,2721,3,2,1000.0
4047,2723,4,2,300.0
4048,2724,1,5,500.0
4049,2727,3,4,2000.0
4050,2728,2,2,400.0
4051,2728,1,3,300.0
4052,2728,4,3,450.0
4053,2729,2,2,400.0
4054,2729,4,2,300.0
4055,2729,1,4,400.0
4056,2730,2,5,1000.0
4057,2730,4,5,750.0
4058,2730,1,4,400.0
4059,2731,1,1,100.0
4060,2731,3,1,500.0
4061,2731,2,2,400.0
4062,2732,3,1,500.0
4063,2733,2,3,600.0
4064,2733,1,5,500.0
4065,2733,3,4,2000.0
4066,2734,4,4,600.0
4067,2734,1,4,400.0
4068,2736,2,4,800.0
4069,2739,1,4,400.0
4070,2739,3,5,2500.0
4071,2739,2,5,1000.0
4072,2740,1,2,200.0
4073,2740,2,4,800.0
4074,2740,4,2,300.0
4075,2741,1,2,200.0
