payment_id,booking_id,payment_type_id,amount,status
1774,1774,3,3200.0,Pending
1775,1775,1,4350.0,Pending
1776,1776,3,6150.0,Paid
1777,1777,2,1800.0,Pending
1778,1778,2,400.0,Pending
1779,1779,3,1800.0,Pending
1780,1780,3,2400.0,Paid
1781,1781,2,1200.0,Pending
1782,1782,2,1300.0,Paid
1783,1783,1,1200.0,Paid
1784,1784,3,2800.0,Paid
1785,1785,2,400.0,Paid
1786,1786,1,800.0,Paid
1787,1787,1,3000.0,Pending
1788,1788,1,2400.0,Pending
1789,1789,1,600.0,Paid
1790,1790,1,5500.0,Paid
1791,1791,2,1600.0,Pending
1792,1792,3,2000.0,Pending
1793,1793,3,3550.0,Pending
1794,1794,1,1200.0,Pending
1795,1795,3,2000.0,Paid
1796,1796,3,1700.0,Pending
1797,1797,1,1400.0,Paid
1798,1798,2,2850.0,Paid
1799,1799,3,1800.0,Pending
1800,1800,3,4800.0,Pending
1801,1801,3,2800.0,Pending
1802,1802,3,4500.0,Pending
1803,1803,1,1450.0,Paid
1804,1804,3,2600.0,Pending
1805,1805,3,2700.0,Pending
1806,1806,2,2900.0,Pending
1807,1807,1,5400.0,Paid
1808,1808,2,1200.0,Pending
1809,1809,2,4450.0,Pending
1810,1810,1,1200.0,Paid
1811,1811,1,2100.0,Pending
1812,1812,2,1300.0,Paid
1813,1813,1,2200.0,Paid
1814,1814,2,1500.0,Paid
1815,1815,1,600.0,Pending
1816,1816,2,2050.0,Pending
1817,1817,1,2400.0,Pending
1818,1818,2,1000.0,Paid
1819,1819,2,2800.0,Pending
1820,1820,1,3700.0,Paid
1821,1821,2,6800.0,Paid
1822,1822,3,200.0,Paid
1823,1823,1,2150.0,Paid
1824,1824,2,1850.0,Paid
1825,1825,3,600.0,Pending
1826,1826,2,3300.0,Paid
1827,1827,3,2250.0,Pending
1828,1828,1,600.0,Pending
1829,1829,1,3300.0,Paid
1830,1830,1,5000.0,Pending
1831,1831,3,2800.0,Pending
1832,1832,3,1800.0,Paid
1833,1833,2,3350.0,Paid
1834,1834,2,1400.0,Paid
1835,1835,1,750.0,Pending
1836,1836,1,1900.0,Pending
1837,1837,2,550.0,Pending
1838,1838,1,3800.0,Pending
1839,1839,2,2200.0,Pending
1840,1840,3,2800.0,Pending
1841,1841,3,2800.0,Paid
1842,1842,3,4200.0,Pending
1843,1843,1,2050.0,Pending
1844,1844,1,2100.0,Paid
1845,1845,3,3800.0,Paid
1846,1846,3,3300.0,Pending
1847,1847,2,2800.0,Pending
1848,1848,3,1200.0,Paid
1849,1849,1,3350.0,Pending
1850,1850,3,1600.0,Pending
1851,1851,2,1200.0,Paid
1852,1852,3,3150.0,Paid
1853,1853,3,3900.0,Paid
1854,1854,3,3000.0,Paid
1855,1855,3,2000.0,Paid
1856,1856,3,3950.0,Paid
1857,1857,1,4500.0,Pending
1858,1858,2,3550.0,Paid
1859,1859,3,3600.0,Pending
1860,1860,1,4200.0,Paid
1861,1861,1,4100.0,Pending
1862,1862,2,3500.0,Paid
1863,1863,2,1000.0,Paid
1864,1864,3,600.0,Paid
1865,1865,3,900.0,Paid
1866,1866,2,3300.0,Paid
1867,1867,1,4000.0,Paid
1868,1868,3,4500.0,Paid
1869,1869,3,1200.0,Paid
1870,1870,2,1000.0,Pending
1871,1871,3,3200.0,Paid
1872,1872,1,3200.0,Pending
1873,1873,1,3000.0,Pending
1874,1874,1,3400.0,Pending
1875,1875,3,4150.0,Paid
1876,1876,3,400.0,Pending
1877,1877,1,2900.0,Pending
1878,1878,1,2200.0,Paid
1879,1879,2,1400.0,Paid
1880,1880,3,2400.0,Pending
1881,1881,2,1700.0,Paid
1882,1882,1,2700.0,Pending
1883,1883,1,1500.0,Paid
1884,1884,1,2500.0,Pending
1885,1885,1,4350.0,Paid
1886,1886,2,3300.0,Pending
1887,1887,2,400.0,Paid
1888,1888,2,1400.0,Paid
1889,1889,1,4200.0,Paid
1890,1890,2,5600.0,Paid
1891,1891,1,4450.0,Paid
1892,1892,1,2000.0,Pending
1893,1893,3,600.0,Paid
1894,1894,2,700.0,Pending
1895,1895,3,2500.0,Paid
1896,1896,3,2500.0,Paid
1897,1897,1,3000.0,Pending
1898,1898,2,2800.0,Pending
1899,1899,3,600.0,Pending
1900,1900,1,4350.0,Pending
1901,1901,1,2900.0,Pending
1902,1902,1,1000.0,Pending
1903,1903,3,4000.0,Paid
1904,1904,3,3600.0,Paid
1905,1905,3,3500.0,Paid
1906,1906,1,2850.0,Pending
1907,1907,3,5800.0,Pending
1908,1908,1,3900.0,Pending
1909,1909,2,3350.0,Paid
1910,1910,1,1600.0,Pending
1911,1911,3,2400.0,Pending
1912,1912,2,4850.0,Paid
1913,1913,2,2450.0,Paid
1914,1914,3,1550.0,Paid
1915,1915,2,2600.0,Pending
1916,1916,2,2800.0,Paid
1917,1917,2,1200.0,Paid
1918,1918,2,2200.0,Pending
1919,1919,1,1100.0,Paid
1920,1920,1,3100.0,Pending
1921,1921,2,3100.0,Pending
1922,1922,1,1200.0,Pending
1923,1923,3,600.0,Pending
1924,1924,3,3000.0,Paid
1925,1925,1,3000.0,Paid
1926,1926,1,4050.0,Paid
1927,1927,1,1300.0,Pending
1928,1928,3,3500.0,Paid
1929,1929,2,3200.0,Pending
1930,1930,3,2100.0,Paid
1931,1931,3,3500.0,Pending
1932,1932,3,3100.0,Paid
1933,1933,3,1400.0,Paid
1934,1934,3,1100.0,Paid
1935,1935,3,1500.0,Pending
1936,1936,3,3600.0,Paid
1937,1937,1,1900.0,Paid
1938,1938,1,700.0,Paid
1939,1939,2,3300.0,Pending
1940,1940,3,4350.0,Pending
1941,1941,3,3650.0,Pending
1942,1942,3,2550.0,Pending
1943,1943,1,1450.0,Paid
1944,1944,2,1400.0,Pending
1945,1945,3,200.0,Paid
1946,1946,3,2050.0,Pending
1947,1947,2,4000.0,Paid
1948,1948,1,2900.0,Pending
1949,1949,3,3350.0,Pending
1950,1950,2,1800.0,Pending
1951,1951,1,1200.0,Paid
1952,1952,3,2100.0,Pending
1953,1953,3,4600.0,Pending
1954,1954,3,2150.0,Pending
1955,1955,2,1800.0,Pending
1956,1956,1,1300.0,Paid
1957,1957,2,2600.0,Pending
1958,1958,2,1500.0,Pending
1959,1959,3,6500.0,Pending
1960,1960,2,1700.0,Pending
1961,1961,3,2800.0,Paid
1962,1962,2,2300.0,Paid
1963,1963,1,3200.0,Pending
1964,1964,2,1900.0,Pending
1965,1965,1,3900.0,Pending
1966,1966,3,3900.0,Pending
1967,1967,1,600.0,Pending
1968,1968,3,4000.0,Pending
1969,1969,2,1400.0,Paid
1970,1970,1,1650.0,Paid
1971,1971,3,4000.0,Pending
1972,1972,1,900.0,Pending
1973,1973,3,1200.0,Paid
1974,1974,2,4700.0,Pending
1975,1975,2,4250.0,Pending
1976,1976,3,2700.0,Pending
1977,1977,1,1950.0,Pending
1978,1978,1,3700.0,Pending
1979,1979,2,2200.0,Pending
1980,1980,1,4850.0,Paid
1981,1981,3,1000.0,Paid
1982,1982,1,4700.0,Pending
1983,1983,1,5200.0,Paid
1984,1984,2,3000.0,Pending
1985,1985,2,5000.0,Pending
1986,1986,3,7200.0,Pending
1987,1987,3,3400.0,Pending
1988,1988,2,4900.0,Pending
1989,1989,2,1750.0,Pending
1990,1990,3,1200.0,Pending
1991,1991,1,2000.0,Paid
1992,1992,3,3350.0,Pending
1993,1993,1,800.0,Paid
1994,1994,3,3050.0,Pending
1995,1995,3,3800.0,Pending
1996,1996,2,3900.0,Pending
1997,1997,1,6050.0,Paid
1998,1998,1,2400.0,Paid
1999,1999,3,2850.0,Pending
2000,2000,1,1300.0,Paid
2001,2001,2,1500.0,Pending
2002,2002,3,4150.0,Pending
2003,2003,1,2300.0,Paid
2004,2004,2,3950.0,Paid
2005,2005,2,1800.0,Paid
2006,2006,3,900.0,Pending
2007,2007,2,200.0,Paid
2008,2008,1,1650.0,Pending
2009,2009,2,600.0,Pending
2010,2010,2,2600.0,Pending
2011,2011,2,800.0,Paid
2012,2012,3,1200.0,Paid
2013,2013,3,2000.0,Paid
2014,2014,3,1850.0,Paid
2015,2015,3,2000.0,Pending
2016,2016,1,5200.0,Pending
2017,2017,2,4000.0,Paid
2018,2018,2,600.0,Paid
2019,2019,3,400.0,Pending
2020,2020,1,3450.0,Paid
2021,2021,1,4600.0,Pending
2022,2022,3,2550.0,Paid
2023,2023,1,850.0,Pending
2024,2024,3,400.0,Paid
2025,2025,2,2250.0,Paid
2026,2026,1,3800.0,Paid
2027,2027,2,2700.0,Paid
2028,2028,1,700.0,Paid
2029,2029,2,5000.0,Paid
2030,2030,2,2900.0,Paid
2031,2031,2,1200.0,Paid
2032,2032,1,2000.0,Pending
2033,2033,2,3950.0,Paid
2034,2034,2,1200.0,Paid
2035,2035,2,400.0,Paid
2036,2036,2,2000.0,Pending
2037,2037,2,1700.0,Paid
2038,2038,3,1300.0,Paid
2039,2039,2,1550.0,Pending
2040,2040,3,600.0,Paid
2041,2041,3,800.0,Pending
2042,2042,3,2400.0,Paid
2043,2043,3,3050.0,Paid
2044,2044,1,3000.0,Pending
2045,2045,1,1500.0,Paid
2046,2046,1,2900.0,Paid
2047,2047,1,3200.0,Paid
2048,2048,2,2300.0,Pending
2049,2049,1,1500.0,Paid
2050,2050,3,4400.0,Paid
2051,2051,1,1150.0,Pending
2052,2052,1,3200.0,Pending
2053,2053,3,1400.0,Paid
2054,2054,1,1800.0,Pending
2055,2055,2,2850.0,Pending
2056,2056,3,3700.0,Paid
2057,2057,2,800.0,Pending
2058,2058,2,1200.0,Paid
2059,2059,1,3600.0,Pending
2060,2060,1,2000.0,Pending
2061,2061,3,1000.0,Paid
2062,2062,3,2300.0,Paid
2063,2063,1,2400.0,Pending
2064,2064,3,3200.0,Pending
2065,2065,2,3600.0,Paid
2066,2066,1,2000.0,Pending
2067,2067,1,4050.0,Pending
2068,2068,1,5150.0,Pending
2069,2069,1,7000.0,Paid
2070,2070,2,2800.0,Paid
2071,2071,2,3000.0,Paid
2072,2072,2,800.0,Paid
2073,2073,3,3250.0,Pending
2074,2074,3,5400.0,Paid
2075,2075,2,1400.0,Paid
2076,2076,3,1000.0,Pending
2077,2077,3,2050.0,Pending
2078,2078,1,2400.0,Pending
2079,2079,1,3600.0,Pending
2080,2080,2,1600.0,Paid
2081,2081,3,800.0,Paid
2082,2082,3,2550.0,Pending
2083,2083,2,4400.0,Pending
2084,2084,2,1600.0,Pending
2085,2085,2,3200.0,Pending
2086,2086,2,7100.0,Paid
2087,2087,2,1100.0,Paid
2088,2088,2,3100.0,Paid
2089,2089,3,2900.0,Pending
2090,2090,1,2550.0,Pending
2091,2091,2,3250.0,Paid
2092,2092,1,3250.0,Paid
2093,2093,2,2300.0,Pending
2094,2094,3,3950.0,Pending
2095,2095,1,800.0,Paid
2096,2096,1,2000.0,Paid
2097,2097,3,5300.0,Pending
2098,2098,1,3200.0,Pending
2099,2099,1,3600.0,Paid
2100,2100,2,5200.0,Paid
2101,2101,3,1600.0,Pending
2102,2102,1,400.0,Paid
2103,2103,2,3850.0,Pending
2104,2104,1,3100.0,Paid
2105,2105,1,1200.0,Paid
2106,2106,1,4500.0,Paid
2107,2107,2,2800.0,Pending
2108,2108,2,2650.0,Pending
2109,2109,3,1800.0,Paid
2110,2110,2,600.0,Pending
2111,2111,3,1400.0,Paid
2112,2112,2,1200.0,Paid
2113,2113,3,2150.0,Paid
2114,2114,2,2700.0,Pending
2115,2115,2,4100.0,Paid
2116,2116,1,1400.0,Pending
2117,2117,1,1800.0,Paid
2118,2118,2,700.0,Pending
2119,2119,1,1200.0,Paid
2120,2120,2,2150.0,Pending
2121,2121,2,1900.0,Paid
2122,2122,3,5850.0,Pending
2123,2123,1,1800.0,Paid
2124,2124,1,3600.0,Paid
2125,2125,1,600.0,Paid
2126,2126,2,2200.0,Paid
2127,2127,2,500.0,Pending
2128,2128,1,2400.0,Pending
2129,2129,2,7050.0,Pending
2130,2130,2,4700.0,Paid
2131,2131,2,2650.0,Pending
2132,2132,1,2250.0,Pending
2133,2133,2,1600.0,Paid
2134,2134,3,2800.0,Pending
2135,2135,1,1800.0,Paid
2136,2136,1,200.0,Pending
2137,2137,1,3000.0,Paid
2138,2138,2,2650.0,Pending
2139,2139,2,2800.0,Pending
2140,2140,2,5600.0,Paid
2141,2141,2,2300.0,Paid
2142,2142,1,4400.0,Paid
2143,2143,2,800.0,Paid
2144,2144,1,4200.0,Paid
2145,2145,2,6600.0,Pending
2146,2146,3,1200.0,Paid
2147,2147,3,3000.0,Paid
2148,2148,2,600.0,Paid
2149,2149,2,3050.0,Paid
2150,2150,2,4250.0,Paid
2151,2151,2,1850.0,Paid
2152,2152,1,6050.0,Pending
2153,2153,2,3050.0,Pending
2154,2154,1,1700.0,Pending
2155,2155,1,1950.0,Pending
2156,2156,2,1400.0,Pending
2157,2157,2,3600.0,Paid
2158,2158,3,1400.0,Paid
2159,2159,2,4200.0,Pending
2160,2160,3,1950.0,Pending
2161,2161,2,800.0,Pending
2162,2162,3,6050.0,Pending
2163,2163,3,1200.0,Paid
2164,2164,2,1300.0,Pending
2165,2165,1,1750.0,Paid
2166,2166,1,3050.0,Pending
2167,2167,1,1000.0,Pending
2168,2168,1,1600.0,Paid
2169,2169,3,3000.0,Paid
2170,2170,3,1600.0,Pending
2171,2171,2,3000.0,Pending
2172,2172,2,1800.0,Paid
2173,2173,2,2400.0,Pending
2174,2174,1,1200.0,Pending
2175,2175,1,3300.0,Pending
2176,2176,1,700.0,Pending
2177,2177,3,4300.0,Paid
2178,2178,1,1350.0,Pending
2179,2179,1,1400.0,Paid
2180,2180,1,2550.0,Pending
2181,2181,1,1500.0,Pending
2182,2182,1,1800.0,Pending
2183,2183,3,4050.0,Paid
2184,2184,1,4150.0,Paid
2185,2185,3,600.0,Pending
2186,2186,1,2150.0,Pending
2187,2187,1,1700.0,Paid
2188,2188,2,2300.0,Pending
2189,2189,3,1400.0,Pending
2190,2190,2,2400.0,Pending
2191,2191,2,2800.0,Pending
2192,2192,2,4600.0,Paid
2193,2193,1,2000.0,Paid
2194,2194,3,400.0,Pending
2195,2195,3,600.0,Pending
2196,2196,2,4200.0,Paid
2197,2197,3,2400.0,Paid
2198,2198,1,3300.0,Paid
2199,2199,3,3500.0,Pending
2200,2200,3,2000.0,Pending
2201,2201,3,400.0,Paid
2202,2202,3,5100.0,Paid
2203,2203,2,2500.0,Pending
2204,2204,3,6800.0,Paid
2205,2205,1,2200.0,Paid
2206,2206,2,2600.0,Paid
2207,2207,2,4750.0,Pending
2208,2208,1,5100.0,Paid
2209,2209,2,4400.0,Paid
2210,2210,3,2550.0,Pending
2211,2211,1,2400.0,Pending
2212,2212,1,1400.0,Paid
2213,2213,1,4850.0,Pending
2214,2214,1,4150.0,Pending
2215,2215,1,5200.0,Pending
2216,2216,1,1300.0,Paid
2217,2217,3,4400.0,Pending
2218,2218,2,1700.0,Pending
2219,2219,3,2350.0,Paid
2220,2220,1,3500.0,Pending
2221,2221,1,3900.0,Paid
2222,2222,1,1350.0,Pending
2223,2223,2,4200.0,Pending
2224,2224,2,600.0,Paid
2225,2225,3,3750.0,Pending
2226,2226,3,1350.0,Paid
2227,2227,3,3250.0,Paid
2228,2228,1,2600.0,Pending
2229,2229,1,5550.0,Pending
2230,2230,3,2000.0,Pending
2231,2231,2,4550.0,Paid
2232,2232,3,2050.0,Pending
2233,2233,1,1350.0,Pending
2234,2234,3,2600.0,Paid
2235,2235,1,1650.0,Paid
2236,2236,3,2600.0,Pending
2237,2237,1,5300.0,Pending
2238,2238,1,2400.0,Pending
2239,2239,1,3400.0,Paid
2240,2240,3,4400.0,Paid
2241,2241,2,2100.0,Paid
2242,2242,1,1800.0,Pending
2243,2243,2,650.0,Paid
2244,2244,1,4700.0,Paid
2245,2245,3,1600.0,Pending
2246,2246,1,4400.0,Paid
2247,2247,1,2300.0,Paid
2248,2248,1,1200.0,Pending
2249,2249,1,4100.0,Pending
2250,2250,2,5400.0,Pending
2251,2251,1,1600.0,Pending
2252,2252,1,800.0,Pending
2253,2253,3,1800.0,Pending
2254,2254,1,1200.0,Pending
2255,2255,2,600.0,Paid
2256,2256,1,2200.0,Pending
2257,2257,2,5900.0,Paid
2258,2258,2,2350.0,Paid
2259,2259,3,2400.0,Paid
2260,2260,1,2000.0,Pending
2261,2261,2,1200.0,Paid
2262,2262,1,1900.0,Paid
2263,2263,1,4400.0,Pending
2264,2264,2,3500.0,Pending
2265,2265,3,3350.0,Pending
2266,2266,3,600.0,Paid
2267,2267,3,4300.0,Pending
2268,2268,3,2800.0,Paid
2269,2269,2,1700.0,Pending
2270,2270,3,2400.0,Paid
2271,2271,2,2000.0,Paid
2272,2272,2,500.0,Paid
2273,2273,1,3550.0,Pending
2274,2274,3,5350.0,Pending
2275,2275,1,2400.0,Pending
2276,2276,1,5000.0,Paid
2277,2277,3,3900.0,Pending
2278,2278,1,3000.0,Paid
2279,2279,3,1000.0,Pending
2280,2280,2,900.0,Paid
2281,2281,2,950.0,Pending
2282,2282,1,3650.0,Paid
2283,2283,2,3100.0,Paid
2284,2284,1,4300.0,Pending
2285,2285,3,1800.0,Pending
2286,2286,1,2600.0,Paid
2287,2287,1,400.0,Pending
2288,2288,2,1400.0,Paid
2289,2289,3,4000.0,Pending
2290,2290,3,1500.0,Paid
2291,2291,2,850.0,Paid
2292,2292,2,3400.0,Paid
2293,2293,3,1900.0,Pending
2294,2294,2,2050.0,Pending
2295,2295,1,1850.0,Pending
2296,2296,3,2700.0,Pending
2297,2297,2,800.0,Pending
2298,2298,2,2200.0,Paid
2299,2299,2,3800.0,Pending
2300,2300,2,4250.0,Paid
2301,2301,2,2150.0,Paid
2302,2302,1,2900.0,Paid
2303,2303,2,3700.0,Paid
2304,2304,1,2050.0,Pending
2305,2305,1,3000.0,Pending
2306,2306,3,800.0,Pending
2307,2307,3,500.0,Pending
2308,2308,1,1900.0,Paid
2309,2309,2,800.0,Pending
2310,2310,1,3050.0,Pending
2311,2311,1,2400.0,Pending
2312,2312,2,2050.0,Pending
2313,2313,2,600.0,Pending
2314,2314,3,7500.0,Pending
2315,2315,1,1400.0,Pending
2316,2316,1,5800.0,Pending
2317,2317,3,4400.0,Paid
2318,2318,1,200.0,Pending
2319,2319,2,3100.0,Paid
2320,2320,1,2550.0,Pending
2321,2321,3,1800.0,Paid
2322,2322,3,4700.0,Pending
2323,2323,1,4800.0,Pending
2324,2324,2,400.0,Pending
2325,2325,2,900.0,Paid
2326,2326,3,5000.0,Pending
2327,2327,3,3300.0,Pending
2328,2328,3,4400.0,Paid
2329,2329,3,1700.0,Pending
2330,2330,2,800.0,Pending
2331,2331,3,2700.0,Paid
2332,2332,3,1900.0,Pending
2333,2333,1,1600.0,Paid
2334,2334,3,2000.0,Paid
2335,2335,1,4000.0,Paid
2336,2336,1,400.0,Paid
2337,2337,1,2600.0,Pending
2338,2338,3,2000.0,Pending
2339,2339,1,200.0,Paid
2340,2340,3,6000.0,Paid
2341,2341,3,4250.0,Pending
2342,2342,2,1900.0,Paid
2343,2343,2,2850.0,Paid
2344,2344,3,2800.0,Pending
2345,2345,3,3300.0,Paid
2346,2346,2,2000.0,Pending
2347,2347,3,500.0,Pending
2348,2348,3,1200.0,Pending
2349,2349,3,2800.0,Paid
2350,2350,1,2200.0,Paid
2351,2351,1,3900.0,Pending
2352,2352,1,4000.0,Pending
2353,2353,1,2250.0,Paid
2354,2354,2,1000.0,Paid
2355,2355,3,2600.0,Pending
2356,2356,1,2800.0,Paid
2357,2357,1,4150.0,Paid
2358,2358,2,3950.0,Paid
2359,2359,2,3150.0,Pending
2360,2360,2,1800.0,Paid
2361,2361,3,1650.0,Pending
2362,2362,3,2400.0,Paid
2363,2363,2,2350.0,Paid
2364,2364,2,3000.0,Pending
2365,2365,2,2050.0,Paid
2366,2366,3,3950.0,Paid
2367,2367,2,5300.0,Paid
2368,2368,1,1350.0,Paid
2369,2369,1,800.0,Paid
2370,2370,3,800.0,Pending
2371,2371,1,4200.0,Pending
2372,2372,2,2350.0,Paid
2373,2373,1,4900.0,Paid
2374,2374,1,5000.0,Paid
2375,2375,1,1600.0,Paid
2376,2376,2,4700.0,Paid
2377,2377,1,3050.0,Pending
2378,2378,3,3750.0,Paid
2379,2379,1,1600.0,Paid
2380,2380,1,2000.0,Pending
2381,2381,3,3400.0,Paid
2382,2382,3,1900.0,Paid
2383,2383,3,2550.0,Pending
2384,2384,1,1600.0,Paid
2385,2385,3,1500.0,Paid
2386,2386,1,3450.0,Paid
2387,2387,1,1400.0,Pending
2388,2388,1,2100.0,Paid
2389,2389,3,2950.0,Pending
2390,2390,1,6200.0,Pending
2391,2391,3,2250.0,Pending
2392,2392,2,5600.0,Pending
2393,2393,3,1650.0,Pending
2394,2394,1,4400.0,Pending
2395,2395,1,1350.0,Paid
2396,2396,2,4700.0,Paid
2397,2397,1,2400.0,Paid
2398,2398,2,1400.0,Paid
2399,2399,3,2800.0,Paid
2400,2400,1,3250.0,Pending
2401,2401,2,2500.0,Pending
2402,2402,2,3000.0,Paid
2403,2403,2,2300.0,Pending
2404,2404,3,4450.0,Paid
2405,2405,3,600.0,Paid
2406,2406,2,1800.0,Paid
2407,2407,1,3400.0,Pending
2408,2408,3,1700.0,Paid
2409,2409,2,1700.0,Paid
2410,2410,2,1700.0,Pending
2411,2411,3,1900.0,Pending
2412,2412,1,5200.0,Pending
2413,2413,3,2400.0,Pending
2414,2414,1,2850.0,Paid
2415,2415,1,600.0,Paid
2416,2416,3,6300.0,Paid
2417,2417,1,1700.0,Pending
2418,2418,2,2900.0,Pending
2419,2419,3,5650.0,Paid
2420,2420,1,4750.0,Paid
2421,2421,3,900.0,Paid
2422,2422,2,700.0,Pending
2423,2423,1,1500.0,Paid
2424,2424,1,1100.0,Paid
2425,2425,2,1600.0,Paid
2426,2426,2,2800.0,Pending
2427,2427,1,1200.0,Pending
2428,2428,1,5800.0,Pending
2429,2429,3,4500.0,Pending
2430,2430,1,2000.0,Paid
2431,2431,2,1550.0,Pending
2432,2432,1,5300.0,Paid
2433,2433,1,1200.0,Pending
2434,2434,2,1300.0,Pending
2435,2435,2,3600.0,Paid
2436,2436,2,4000.0,Pending
2437,2437,1,4600.0,Paid
2438,2438,1,3000.0,Pending
2439,2439,3,6450.0,Paid
2440,2440,3,3850.0,Paid
2441,2441,3,2400.0,Pending
2442,2442,2,1800.0,Paid
2443,2443,3,2300.0,Paid
2444,2444,2,5100.0,Pending
2445,2445,3,3000.0,Paid
2446,2446,2,1350.0,Pending
2447,2447,1,2900.0,Pending
2448,2448,3,2400.0,Pending
2449,2449,3,400.0,Pending
2450,2450,1,2400.0,Pending
2451,2451,2,1850.0,Pending
2452,2452,2,2800.0,Pending
2453,2453,2,3800.0,Pending
2454,2454,1,2100.0,Pending
2455,2455,1,4050.0,Pending
2456,2456,1,1550.0,Pending
2457,2457,2,2100.0,Pending
2458,2458,3,1400.0,Pending
2459,2459,1,4800.0,Paid
2460,2460,1,400.0,Pending
2461,2461,1,1650.0,Paid
2462,2462,1,3700.0,Pending
2463,2463,1,2000.0,Pending
2464,2464,2,600.0,Pending
2465,2465,3,3600.0,Pending
2466,2466,3,800.0,Paid
2467,2467,1,2650.0,Pending
2468,2468,1,1800.0,Paid
2469,2469,3,1700.0,Pending
2470,2470,1,4250.0,Pending
2471,2471,3,2200.0,Paid
2472,2472,2,4000.0,Paid
2473,2473,1,3600.0,Pending
2474,2474,1,2400.0,Pending
2475,2475,3,4600.0,Pending
2476,2476,2,2800.0,Paid
2477,2477,3,2750.0,Paid
2478,2478,3,3750.0,Pending
2479,2479,1,1200.0,Paid
2480,2480,3,600.0,Paid
2481,2481,2,4200.0,Paid
2482,2482,3,1100.0,Paid
2483,2483,3,5100.0,Pending
2484,2484,3,200.0,Pending
2485,2485,3,5850.0,Pending
2486,2486,3,2000.0,Pending
2487,2487,3,2400.0,Paid
2488,2488,2,2400.0,Pending
2489,2489,3,1900.0,Pending
2490,2490,2,2900.0,Paid
2491,2491,2,200.0,Pending
2492,2492,2,5000.0,Paid
2493,2493,3,3400.0,Pending
2494,2494,2,1000.0,Pending
2495,2495,3,2150.0,Pending
2496,2496,3,1200.0,Paid
2497,2497,1,3700.0,Paid
2498,2498,2,1200.0,Pending
2499,2499,2,6250.0,Pending
2500,2500,2,1900.0,Pending
2501,2501,2,3100.0,Pending
2502,2502,1,3800.0,Pending
2503,2503,2,2500.0,Pending
2504,2504,2,1200.0,Paid
2505,2505,3,2000.0,Paid
2506,2506,1,1550.0,Pending
2507,2507,2,2600.0,Pending
2508,2508,1,2600.0,Paid
2509,2509,1,2350.0,Pending
2510,2510,2,2800.0,Paid
2511,2511,2,1400.0,Paid
2512,2512,3,2700.0,Paid
2513,2513,1,2950.0,Paid
2514,2514,2,4150.0,Pending
2515,2515,1,2300.0,Pending
2516,2516,1,2100.0,Paid
2517,2517,2,2950.0,Pending
2518,2518,2,1150.0,Pending
2519,2519,1,2200.0,Paid
2520,2520,2,1400.0,Paid
2521,2521,1,3000.0,Pending
2522,2522,1,1750.0,Pending
2523,2523,2,2000.0,Pending
2524,2524,2,3400.0,Pending
2525,2525,2,2800.0,Paid
2526,2526,2,3000.0,Pending
2527,2527,1,4250.0,Pending
2528,2528,3,3200.0,Pending
2529,2529,3,1250.0,Pending
2530,2530,2,4500.0,Paid
2531,2531,2,2800.0,Paid
2532,2532,2,1600.0,Paid
2533,2533,3,3150.0,Paid
2534,2534,2,3000.0,Paid
2535,2535,1,3250.0,Pending
2536,2536,1,4350.0,Pending
2537,2537,1,4200.0,Paid
2538,2538,3,3400.0,Pending
2539,2539,2,1200.0,Pending
2540,2540,2,800.0,Pending
2541,2541,3,3600.0,Pending
2542,2542,2,1800.0,Pending
2543,2543,1,3000.0,Paid
2544,2544,3,1200.0,Pending
2545,2545,2,1400.0,Pending
2546,2546,3,2650.0,Paid
2547,2547,1,3300.0,Paid
2548,2548,2,3150.0,Pending
2549,2549,1,4700.0,Paid
2550,2550,1,1550.0,Paid
2551,2551,1,1250.0,Pending
2552,2552,1,1350.0,Paid
2553,2553,1,6350.0,Pending
2554,2554,3,2600.0,Paid
2555,2555,3,4000.0,Paid
2556,2556,2,1900.0,Pending
2557,2557,3,3000.0,Pending
2558,2558,1,400.0,Paid
2559,2559,2,1450.0,Paid
2560,2560,1,2600.0,Paid
2561,2561,2,4050.0,Pending
2562,2562,3,2900.0,Pending
2563,2563,1,5300.0,Pending
2564,2564,3,3950.0,Paid
2565,2565,2,900.0,Pending
2566,2566,3,3650.0,Paid
2567,2567,2,4050.0,Paid
2568,2568,3,2800.0,Paid
2569,2569,3,1000.0,Paid
2570,2570,1,4000.0,Paid
2571,2571,1,4500.0,Paid
2572,2572,2,4450.0,Pending
2573,2573,3,1300.0,Pending
2574,2574,2,1000.0,Paid
2575,2575,2,4400.0,Pending
2576,2576,2,3300.0,Paid
2577,2577,3,1950.0,Pending
2578,2578,2,2450.0,Pending
2579,2579,1,400.0,Paid
2580,2580,2,2700.0,Paid
2581,2581,1,1650.0,Pending
2582,2582,2,3200.0,Pending
2583,2583,3,2300.0,Paid
2584,2584,3,2900.0,Paid
2585,2585,2,1800.0,Paid
2586,2586,3,4500.0,Pending
2587,2587,1,2400.0,Paid
2588,2588,3,5100.0,Pending
2589,2589,3,400.0,Paid
2590,2590,2,2000.0,Paid
2591,2591,1,200.0,Pending
2592,2592,1,3000.0,Pending
2593,2593,1,600.0,Pending
2594,2594,1,4350.0,Paid
2595,2595,1,3800.0,Paid
2596,2596,3,2000.0,Paid
2597,2597,3,3400.0,Pending
2598,2598,1,1450.0,Pending
2599,2599,1,1100.0,Pending
2600,2600,3,6100.0,Pending
